Sample,Enrichment (%),Flux,Burnup
2049,77.82804395,6.621651552007515,4.388921011848128e-08
2050,34.657558111043215,7.4360015195170694,4.000245518485178e-08
2051,31.11157386997827,7.5217388009434245,3.984511222212525e-08
2052,22.173026195306733,7.840000307044794,3.846311637004615e-08
2053,58.16832435009333,6.9339792574305505,4.2127667898882866e-08
2054,89.64669028141145,6.496700937729439,4.4783949685548895e-08
2055,29.688701901878687,7.574930943380408,3.942615647644876e-08
2056,67.88582135609934,6.772030329,4.3149878586337124e-08
2057,15.33785352524857,8.159843134926065,3.781652388113048e-08
2058,3.8700789505471764,9.650780650094305,2.984238044377236e-08
2059,10.87694862517865,8.482901665988058,3.6347412750818554e-08
2060,64.42298767251779,6.850101404400797,4.339686352363034e-08
2061,44.780260659480355,7.210642352136656,4.118577741413607e-08
2062,62.129396211585586,6.8570642,4.188484303773288e-08
2063,47.184745871447944,7.136631070805715,4.137646127659105e-08
2064,3.146072422306392,9.951303765,2.7812706508379402e-08
2065,61.38527344433211,6.885625201496844,4.2034820206708486e-08
2066,57.068445036708454,6.947509569792781,4.193752626452477e-08
2067,36.416574405420576,7.379847017573231,3.998727413513139e-08
2068,8.717066122599512,8.708193726,3.5296397478554906e-08
2069,72.91406820741742,6.713451866952514,4.3511637830175145e-08
2070,29.207348786384753,7.577309048597514,3.971463085100909e-08
2071,71.47917001095156,6.751230499679419,4.351043587383788e-08
2072,19.345192367845605,7.984406581837453,3.877334207410371e-08
2073,12.67846486,8.342150579673945,3.683070441292523e-08
2074,87.61881706,6.529546162662796,4.497885669018817e-08
2075,58.25929515,6.948127587023674,4.2626713250317075e-08
2076,40.06762932850732,7.302985743310719,4.0763277859471525e-08
2077,83.96686551,6.541968751701221,4.4177232205900826e-08
2078,68.52561781368094,6.777638422932279,4.290928072270062e-08
2079,76.73727590764807,6.6544078174907595,4.38626206950889e-08
2080,86.27230974007927,6.532036246795039,4.5114130449246156e-08
2081,73.17661720466828,6.710404852640948,4.398204961304691e-08
2082,74.54672461,6.677068538,4.3014061447494766e-08
2083,4.802072334256101,9.373898152225122,3.1651325093570086e-08
2084,10.933688687826828,8.491119906332479,3.670358871736502e-08
2085,76.08467003633447,6.676492352,4.381756391664601e-08
2086,14.30940000350207,8.215725236649119,3.776998608888632e-08
2087,37.501781559473265,7.385893248628395,4.05908735704797e-08
2088,27.665511054045535,7.647312839265934,3.919641542850419e-08
2089,3.0923985886205596,9.931787257891543,2.7302195519247857e-08
2090,41.320403059252364,7.241643169482858,4.046870952004628e-08
2091,65.01561054,6.803620269727066,4.285518235984557e-08
2092,38.42288359251907,7.341660994880745,4.074289526342689e-08
2093,34.94211803932288,7.436026272306349,4.070259670310597e-08
2094,16.061548796451685,8.136022186513568,3.822125969371306e-08
2095,74.10710961,6.712653844736697,4.340382993169644e-08
2096,30.81707183299482,7.522653528683899,3.939595412018806e-08
2097,70.09693744829457,6.743216834104525,4.3396653847652274e-08
2098,20.71569193288508,7.8941556207183465,3.810711342597046e-08
2099,25.59293525133894,7.730264368763244,3.87738268872692e-08
2100,79.75348207815387,6.611908461760046,4.426937807994157e-08
2101,60.45421335636794,6.914489723866643,4.2394816034197464e-08
2102,81.72734705060078,6.589051043671749,4.396712159607175e-08
2103,13.049212204368215,8.302366307972099,3.69379602212536e-08
2104,28.42852486,7.636204417426476,3.9467937832493385e-08
2105,51.83869308,7.030064036436621,4.1952611343380894e-08
2106,71.20686249617529,6.727302900075747,4.2805746698460746e-08
2107,80.64046658,6.598252583479297,4.385566638731246e-08
2108,37.79690859650198,7.360919458330077,4.0231058314362e-08
2109,28.624570587166055,7.635752204575293,3.960724889691059e-08
2110,41.26660210228655,7.267761145801493,4.112647458425112e-08
2111,60.37121007409626,6.881977225656832,4.257302209349277e-08
2112,5.199302078,9.285970881,3.268434459745047e-08
2113,44.117572324874935,7.211787022480873,4.091395624634282e-08
2114,69.07512356,6.757234445745569,4.338057398888658e-08
2115,8.752145869960682,8.705159796892447,3.549246917105567e-08
2116,55.81962168768534,6.9861351679353145,4.1963938653920345e-08
2117,77.84848072268933,6.672715142787895,4.3681543356559065e-08
2118,53.849247077508494,7.011846332462642,4.167851216418686e-08
2119,59.121624559792345,6.907038955472714,4.2051343453375104e-08
2120,85.77780558608899,6.538711558999306,4.473978636455804e-08
2121,29.819103315220396,7.569594863352123,3.978129283791177e-08
2122,57.941320983694304,6.916008758298582,4.196641268108936e-08
2123,17.579731809050255,8.044948763714611,3.8175468435758336e-08
2124,23.80851584338876,7.768158722,3.908259768817483e-08
2125,57.14862523545746,6.969620828661655,4.2230985319334235e-08
2126,22.303697896801705,7.8555620547150244,3.85382596630427e-08
2127,89.47302109266417,6.504196885839481,4.5301230082792974e-08
2128,51.457677463736495,7.039562606418095,4.177882321004886e-08
2129,81.41846049985315,6.586856846,4.3682699803210726e-08
2130,67.51150682849193,6.763285598,4.243772030181105e-08
2131,33.52839776095987,7.457369991190241,4.0166445526688544e-08
2132,34.26010244,7.456117916978022,3.973651666411111e-08
2133,64.97692616342513,6.843769098479662,4.234856235586198e-08
2134,42.132137213947786,7.254270025990834,4.051301220636925e-08
2135,89.00701434155197,6.516608240993099,4.495623372036416e-08
2136,67.39653264951548,6.789205829648931,4.284391268597156e-08
2137,41.467867992429554,7.286275897227626,4.1034564404549483e-08
2138,13.729614055469886,8.295203798013167,3.717838398048224e-08
2139,21.415412702857047,7.875780735674781,3.824734785003054e-08
2140,8.041060371352865,8.799373023422023,3.471627998641498e-08
2141,58.419726708440116,6.945111574395304,4.213138235562605e-08
2142,61.042071697300976,6.8921002032603935,4.1908522880012276e-08
2143,47.46247464010925,7.135380564813906,4.140864808425503e-08
2144,27.799287113663812,7.620052404,3.925007584788641e-08
2145,73.68069783,6.7158546552628975,4.354461678615179e-08
2146,39.42324343959784,7.302321925252387,4.0325294785204975e-08
2147,44.32583797044722,7.209326610086997,4.145272205770333e-08
2148,62.52829751710711,6.877466246480574,4.2948036050924256e-08
2149,84.46224132,6.561226762975277,4.404541686145699e-08
2150,72.94583332878041,6.708824310930687,4.368346546865293e-08
2151,79.82907032560732,6.636989929141911,4.439266074828267e-08
2152,14.144213142806965,8.244160725063718,3.7728741241620814e-08
2153,46.00991677,7.174602098797056,4.0638562641244635e-08
2154,60.207498645944014,6.903825215617925,4.220644044458935e-08
2155,8.562524169,8.715216330376421,3.535937102442228e-08
2156,42.47473824600203,7.263740602956333,4.0691243712009415e-08
2157,77.48476764400223,6.668286048307846,4.363885127070917e-08
2158,41.850667056143514,7.278072887863845,4.1148341786090765e-08
2159,52.238025412724035,7.049210795633215,4.1555299193891635e-08
2160,3.8383909501474696,9.618994463988946,2.932915162277934e-08
2161,39.38374558803387,7.322451457732966,4.102992231599716e-08
2162,66.62955604747883,6.815607064308804,4.3039552668034725e-08
2163,74.12767065177161,6.689527264244907,4.323739023859475e-08
2164,13.931818918933809,8.272215066765067,3.7443572094198954e-08
2165,21.105881722124852,7.903870245,3.8637722703034305e-08
2166,30.890186370923573,7.526778320269473,3.955630144957827e-08
2167,20.63003771929293,7.893606686393603,3.832913657794124e-08
2168,5.528667016542176,9.174915845,3.29320364916267e-08
2169,29.453593308165512,7.592869857504198,3.930668365615378e-08
2170,63.801950592461665,6.8310328307186685,4.241527512876457e-08
2171,55.196807326949276,6.98021803,4.237037147784443e-08
2172,19.26135711499615,7.966076264384813,3.8316559752489214e-08
2173,19.793872769790383,7.940632489324874,3.817112267198572e-08
2174,70.95460858899281,6.734376934349421,4.2989376055141973e-08
2175,26.770552811061407,7.6821591324180565,3.9368448534882145e-08
2176,53.71498130849463,6.987945410249569,4.130756492647041e-08
2177,60.84756295,6.899355997602068,4.307068313804867e-08
2178,30.44245444633569,7.536893429579138,3.995257163463884e-08
2179,26.801818643458507,7.681859088987314,3.952704348233379e-08
2180,82.61982191,6.601107430954732,4.4259182610714737e-08
2181,33.228988218859065,7.477133506241534,3.982678502101617e-08
2182,71.09263775060509,6.741225991449102,4.3373184535999894e-08
2183,75.49765808991978,6.677886853589337,4.357154073921564e-08
2184,22.665672921912336,7.787184874638707,3.8425220885433086e-08
2185,50.589505702168694,7.0628013467864665,4.200374020596184e-08
2186,32.33070488419063,7.497433541915311,3.9918247638583734e-08
2187,56.22031291188072,6.981261174308944,4.20260295323683e-08
2188,71.67055794790429,6.730508920321213,4.2166186211172965e-08
2189,78.09290661140966,6.617770896243176,4.332847557606791e-08
2190,38.13995256234437,7.348040261786369,4.053170174423371e-08
2191,46.26430867331718,7.160836913912193,4.094309111259647e-08
2192,20.358217489926396,7.900086365382974,3.8551504236755106e-08
2193,69.72959864,6.759010920132094,4.330208461360568e-08
2194,75.67922518,6.664111577651155,4.3335327692986935e-08
2195,37.43783944614873,7.366165286575534,4.061736712945126e-08
2196,25.124077656601358,7.711367197859892,3.880480771050485e-08
2197,9.858493984,8.596086675484612,3.5999200232538365e-08
2198,33.83178410451143,7.464707461513717,4.023302694068203e-08
2199,85.77946561216658,6.5597094228508315,4.454178591689084e-08
2200,75.37116914988836,6.696558393256572,4.3353677481802934e-08
2201,78.72590307402308,6.633827157007853,4.4689157696517546e-08
2202,73.57042408731967,6.713489741805263,4.349609503417427e-08
2203,26.969324197149778,7.645319474050474,3.902778285073096e-08
2204,10.094534229525074,8.583507098088223,3.634583556425093e-08
2205,20.47702005,7.917316638608761,3.8394392330705775e-08
2206,51.02833936045653,7.063599845736827,4.132396794634321e-08
2207,13.980156959838682,8.250094910917749,3.707221185072809e-08
2208,48.003841726222475,7.142679079837995,4.1732343566877825e-08
2209,21.776262770016558,7.858115081,3.893546082082295e-08
2210,13.967022925522686,8.263115730362776,3.6838405493968296e-08
2211,41.40210805268587,7.269704640851809,4.1161811884164586e-08
2212,73.02232219435416,6.727251701715479,4.346267068481375e-08
2213,64.58488660064894,6.855852940192116,4.253659812588086e-08
2214,87.00919140418517,6.538335462591207,4.42236087362844e-08
2215,55.94808189406606,6.993689785858236,4.221447819485575e-08
2216,74.10683319912845,6.688185820832309,4.327729240738732e-08
2217,38.10142752768555,7.3610581792052585,4.0585636238677606e-08
2218,73.81935485028781,6.713626024,4.351084835491452e-08
2219,60.34403755861413,6.877813436476588,4.2225858446988304e-08
2220,49.656078882962404,7.089495143677723,4.0872752675433845e-08
2221,67.10650778564018,6.806876587326746,4.285031889069876e-08
2222,38.790273113354246,7.343152035867328,3.97623333642397e-08
2223,25.966148541893073,7.692926227590674,3.8805205818246604e-08
2224,32.08414194489523,7.5311712993734705,3.945610984899968e-08
2225,69.98691402375798,6.7495879025891705,4.353672942629099e-08
2226,79.81819008098788,6.623792397170654,4.442062532329802e-08
2227,59.803986425008546,6.917121383822746,4.184263645618412e-08
2228,8.618127651471234,8.728292153760934,3.496856110437573e-08
2229,64.47253296209703,6.837430376503187,4.293746587393216e-08
2230,62.91977463521735,6.862881690321297,4.2354451530298845e-08
2231,11.605753058972327,8.451235222239756,3.660811970765953e-08
2232,32.69695454745143,7.456704801172132,3.9347026000871646e-08
2233,6.295777060797421,9.041883766838017,3.339649898993959e-08
2234,17.195054253220366,8.078227151579881,3.8355127891172164e-08
2235,64.64105996658022,6.839257652345437,4.2875993078447295e-08
2236,79.93774219625743,6.608586509035855,4.372834804052078e-08
2237,52.54028607507301,7.038623006069002,4.1690810016807415e-08
2238,39.20457926605979,7.336941741648212,4.0778255884207074e-08
2239,88.71806891086683,6.496112765,4.403344683189436e-08
2240,13.130437874953921,8.314162358665536,3.739297822954793e-08
2241,58.621137256464834,6.9536703728844005,4.286407854454005e-08
2242,17.177433840627714,8.075857405937192,3.8402120187560855e-08
2243,80.93066356064323,6.622842444697024,4.3467987940436284e-08
2244,29.718325154671515,7.571337329991694,3.873093052398302e-08
2245,46.94822159979269,7.127460966411425,4.088440770482672e-08
2246,84.10616891582626,6.567189016709695,4.4546364895030695e-08
2247,39.526168427211346,7.307567198478406,4.083854832419472e-08
2248,60.47496615442332,6.898415917182047,4.1644801422449324e-08
2249,84.91361133,6.536078953665083,4.349277259780795e-08
2250,9.252462283724459,8.650938169,3.591393216143399e-08
2251,75.72022400066838,6.681305950931411,4.324485684791288e-08
2252,9.072104367415005,8.656846680543767,3.5420432108893954e-08
2253,17.75291493618637,8.058950420023663,3.817711924070822e-08
2254,58.02482590070095,6.941998068800592,4.203904932951129e-08
2255,38.01263391940362,7.342289735314883,4.020685093919763e-08
2256,67.80827974920595,6.770517219004593,4.281209860782072e-08
2257,63.99972957739661,6.830324867672929,4.2276946903654404e-08
2258,54.973007699872596,7.028924110562316,4.2444262805887035e-08
2259,18.620315977053334,7.988292015126182,3.7871805657353806e-08
2260,42.87176108171865,7.221650621548169,4.0584671358087215e-08
2261,37.39110964188523,7.373366010641585,4.077793182053842e-08
2262,1.8460839453928921,10.78522451959149,2.209922565711863e-08
2263,27.166843244824022,7.665645488383542,4.005330817078586e-08
2264,37.238056883748996,7.367109610606848,4.034738946496455e-08
2265,9.035804120476605,8.653505654,3.520759715529814e-08
2266,49.796412837487296,7.108443539925292,4.14199106975467e-08
2267,6.344123126155703,9.055278793992496,3.39610126152049e-08
2268,32.25296517453296,7.501516449,3.940052573477047e-08
2269,65.64997974534552,6.805603069267432,4.219502921087496e-08
2270,45.06808770590077,7.188884273533135,4.1263620346248576e-08
2271,28.877041168161654,7.6048227062463045,4.0264399888662314e-08
2272,81.10587680886431,6.593392752173506,4.418630830803931e-08
2273,38.74267260606068,7.358289184782587,4.0949203067391794e-08
2274,41.02273994298855,7.2698781714086245,4.053219161123201e-08
2275,71.71052385,6.736584516509628,4.290019135375911e-08
2276,14.485449644703255,8.220241706,3.754915171868336e-08
2277,64.28197963518791,6.846592890953669,4.277935952740314e-08
2278,65.16159534409941,6.811818174,4.2627552914551656e-08
2279,61.16451353849509,6.881144708237484,4.2288457837112204e-08
2280,61.82939278984253,6.890031073913562,4.2740091263911316e-08
2281,75.11996429518882,6.697803737756633,4.358229967732192e-08
2282,77.68798320354361,6.635296410091428,4.4155280893801796e-08
2283,78.98154034,6.626680103,4.356492974816043e-08
2284,8.980155341,8.705837452304634,3.460981925255475e-08
2285,22.85471398854697,7.834766460044125,3.897190318963789e-08
2286,21.766773701532145,7.870153248378438,3.873512308968338e-08
2287,27.363356856292164,7.637508279848717,3.957139257449966e-08
2288,31.061874462682535,7.545640854271354,4.0145120415052244e-08
2289,64.23346817564162,6.842388782504348,4.278425800021257e-08
2290,13.049123827025909,8.349512027,3.7040775968341146e-08
2291,41.77988443249947,7.253130952780123,4.042222454622163e-08
2292,7.254268307290712,8.909657333365722,3.418170182810036e-08
2293,36.21667891483809,7.411414343877896,4.030306538995127e-08
2294,18.602269720541447,8.026366142667488,3.8353391214769904e-08
2295,7.686670615124081,8.844056591375038,3.473644667030714e-08
2296,83.57123257979787,6.582424929540339,4.4356354936599194e-08
2297,7.680775536579046,8.801612967456538,3.39759169839772e-08
2298,67.95979150270061,6.785584636743916,4.3418110247036015e-08
2299,37.14879727976915,7.388891645852565,4.037089822606e-08
2300,57.146662467848024,6.945099454988589,4.198666234293889e-08
2301,71.96404107617332,6.696411038111209,4.301745788240238e-08
2302,22.66466944239062,7.821474865527332,3.9689837832116344e-08
2303,55.58042982203444,6.981918015,4.1678225036650963e-08
2304,19.12919191096262,7.984264111275163,3.8085761422528364e-08
2305,80.13367941537231,6.602040298142395,4.389412294816758e-08
2306,36.57767549575384,7.388277786483969,4.0385739143271144e-08
2307,46.18253725535751,7.157563244105924,4.133459273348415e-08
2308,28.483868292224546,7.618225576897891,3.974735404293993e-08
2309,33.88015082457628,7.469526146358898,4.010587573615066e-08
2310,65.02258222641488,6.835159059491145,4.277805157617416e-08
2311,78.35239720918962,6.626393766722201,4.3027248015061e-08
2312,83.76824640093993,6.554174315011876,4.417849479762894e-08
2313,3.7795651463846873,9.684538209583325,2.9511305782653665e-08
2314,87.32625539,6.514354850888208,4.419509803965669e-08
2315,34.195094482112886,7.464028745636037,4.0337008668421997e-08
2316,28.013547020597436,7.624417261381561,3.961896466596216e-08
2317,69.03801352986363,6.756872296269123,4.30578078290415e-08
2318,21.421258186649172,7.887126194791345,3.860768863900726e-08
2319,61.26346465790871,6.870973037142942,4.1811329953752566e-08
2320,84.25434169913662,6.557748284954564,4.4205861900661764e-08
2321,62.90151272655595,6.862565259,4.270788837324388e-08
2322,30.932893719293016,7.525803429523776,4.023778469119234e-08
2323,14.086176213035573,8.242290858870817,3.736229801754969e-08
2324,77.19367799703899,6.648022586459556,4.3648593281449205e-08
2325,33.76455938151118,7.443308724264768,4.052783277994538e-08
2326,7.090650215578337,8.914748872386612,3.427418099368003e-08
2327,56.55137665564523,6.9617974733007735,4.201435754564235e-08
2328,53.133211987976225,7.021353040379472,4.147007297462943e-08
2329,8.502019569753598,8.737347201138757,3.501638888893105e-08
2330,10.10591925933576,8.551859143,3.599356078715004e-08
2331,42.84593041634817,7.233293938215501,4.0550621351529246e-08
2332,17.77919275,8.058420228282538,3.809602931358132e-08
2333,38.61275442677067,7.312696115788084,4.030677059326253e-08
2334,47.61331283713867,7.137721243986968,4.186363066452935e-08
2335,86.08961039139179,6.550281653602834,4.495178884014177e-08
2336,40.979383801167494,7.2557561350183635,4.009988414474077e-08
2337,79.29917295707654,6.618649629,4.3908234161187035e-08
2338,19.54427800444403,7.943082835891537,3.8279419551069365e-08
2339,60.49584776908233,6.917906932364518,4.2716049640708065e-08
2340,89.60989914511303,6.493538249731022,4.514356194607873e-08
2341,58.660344411353755,6.9402741765995595,4.2718928277999916e-08
2342,72.95099835759085,6.718866994701637,4.355962622231139e-08
2343,47.827806981957195,7.095684733499501,4.124269223150567e-08
2344,33.814854979875975,7.455269197716517,3.9634253738690955e-08
2345,36.36566862241606,7.369221612349733,3.9237632045890146e-08
2346,68.94560430151459,6.770541297029171,4.28118060835414e-08
2347,53.105786945706086,7.009128785499387,4.170387672006309e-08
2348,67.37291999556325,6.7951137532089785,4.303180122824552e-08
2349,26.211635487666904,7.697555433478447,3.873934330161866e-08
2350,57.903668930542466,6.941866307978826,4.1569769817680314e-08
2351,32.65808328096517,7.486268626631458,4.0311516476047004e-08
2352,72.22385562112711,6.698480752983268,4.276795302099832e-08
2353,55.13734128336017,6.995770934745392,4.207325212906601e-08
2354,84.11828565184874,6.5605939772385655,4.374175563230507e-08
2355,15.310326478010973,8.169666354,3.7665411272944974e-08
2356,62.108533562692756,6.876057778135942,4.232106887577983e-08
2357,42.20301914,7.231029709744097,4.066580958006645e-08
2358,85.43771304,6.530404600556177,4.459310170727477e-08
2359,84.83525072548768,6.567075950232361,4.455513968472125e-08
2360,26.73104509369949,7.678289845,3.943964810134784e-08
2361,3.2205799670317776,9.890459609453629,2.82006274683822e-08
2362,6.508075406091545,9.005578673860525,3.3387905728792105e-08
2363,6.378461538665967,9.037744343,3.3561141109907105e-08
2364,16.86017554303832,8.091203703892448,3.7812893549713105e-08
2365,13.59493800524593,8.289407019,3.725358707884302e-08
2366,25.268316121262618,7.733879500816487,3.90141388437016e-08
2367,14.076209629220306,8.278518691,3.756911498445056e-08
2368,44.34466584846034,7.218443028913028,4.089312222962425e-08
2369,25.78692813500959,7.711291848768716,3.9712520384325575e-08
2370,26.719681398668428,7.675119237694698,3.9072871147726805e-08
2371,53.363631884879574,7.009780316463049,4.1306800192951084e-08
2372,7.342170015878265,8.878362029885457,3.447040429285218e-08
2373,8.208392173441162,8.770726222178922,3.467472365256624e-08
2374,71.12488074257243,6.740813552,4.3759837963624723e-08
2375,71.23964793211272,6.729596854421153,4.333274431713389e-08
2376,82.76782932901688,6.594158791315765,4.4434253864442516e-08
2377,78.40816741431942,6.647315684528178,4.392554687546851e-08
2378,19.453215150467432,7.961089339439192,3.8224184161531954e-08
2379,62.817388096609214,6.8694064219073985,4.2968117441519714e-08
2380,1.5190335272511997,11.146148862755972,2.008852731507448e-08
2381,6.481938830390431,9.002625774891943,3.3675428131016475e-08
2382,73.61735133237272,6.695004745770023,4.385572833100488e-08
2383,30.763512955502748,7.545860013321395,3.9699465692498095e-08
2384,3.819643309,9.700211433214859,3.0275443712480483e-08
2385,77.1870936,6.646476327630784,4.414292429970713e-08
2386,83.60064595688254,6.520701289,4.32166242759862e-08
2387,14.80161489181039,8.218909333586696,3.760309241644353e-08
2388,1.4514040326641915,11.251558270093328,1.956112922063164e-08
2389,41.58024436767345,7.2435398868951815,4.039364071334667e-08
2390,55.99497523239674,6.963880267187284,4.160522645116663e-08
2391,46.802375781349404,7.155167724931091,4.118147920828898e-08
2392,46.40379675892466,7.164657067709043,4.118920567462823e-08
2393,10.752548276437457,8.508680016851413,3.6265168233060554e-08
2394,60.04305456135525,6.869609949672907,4.2001707850847524e-08
2395,15.23210057,8.216195719,3.758425700173932e-08
2396,82.68452508359297,6.599205526432224,4.4423050309909936e-08
2397,26.145236980221313,7.704034165514473,3.94620872791927e-08
2398,47.47073085,7.128610271542016,4.1368297232541986e-08
2399,66.16663194353848,6.812560771337144,4.274701434950967e-08
2400,50.1937321,7.086223452342183,4.190310020042038e-08
2401,51.25754224723752,7.050849912694865,4.1231596078748863e-08
2402,9.694941021720016,8.620769479786254,3.590750046495196e-08
2403,20.21858865,7.926917626161995,3.7899422219254356e-08
2404,42.082585835734946,7.239629987613683,4.0784959595245e-08
2405,59.480268146187626,6.923525007146411,4.208752742512447e-08
2406,87.63306707120168,6.51711964,4.4556602210269324e-08
2407,72.31851168753843,6.726587761651924,4.379985956044186e-08
2408,22.85672994087371,7.837093707418202,3.874683090093568e-08
2409,10.966696500745133,8.506692138597261,3.66852705856983e-08
2410,28.236455142969504,7.607939772754552,3.940081179692408e-08
2411,78.94205228297032,6.639087345033515,4.486288002757638e-08
2412,48.463805731005515,7.115025445125121,4.11561452547699e-08
2413,24.981262059570817,7.715225868744069,3.864054556374524e-08
2414,84.75873754008288,6.570535892154962,4.461312829850586e-08
2415,27.357743344154663,7.650520885170985,3.955565089976799e-08
2416,45.78881125687117,7.175215696,4.132478860499413e-08
2417,60.25735591040833,6.911392671542674,4.219638502696706e-08
2418,69.70973369407699,6.743454805726903,4.2632469346895774e-08
2419,36.13717471588934,7.375357654240732,4.040590768127123e-08
2420,70.40051565709228,6.699094927002328,4.329131343007066e-08
2421,17.388559415280127,8.078851793,3.876009820442958e-08
2422,85.47000348174556,6.548947780836315,4.482912705604068e-08
2423,53.00291431726973,7.012650932290707,4.168914192179966e-08
2424,15.770486670932685,8.172729144697813,3.802061406356995e-08
2425,22.788428130306574,7.800115007734705,3.878157910556649e-08
2426,42.50685955000843,7.237344051689992,4.043604883907851e-08
2427,45.48756736040899,7.173293279312915,4.08035309064259e-08
2428,30.23419566,7.546042135839633,3.970752422061517e-08
2429,59.815298534738126,6.910436140138476,4.221279573091588e-08
2430,33.862964600535435,7.449203913943114,3.978614810452609e-08
2431,8.890673702639774,8.697148538744491,3.5812318872885814e-08
2432,34.42577689700347,7.414396149790584,3.999695109764629e-08
2433,22.682545376545782,7.817060535299851,3.859491207620337e-08
2434,59.22683802225223,6.926167322895833,4.233560218545319e-08
2435,16.31763496093853,8.118295035478553,3.755459939890194e-08
2436,32.28901693210518,7.501558960616512,3.9475803864280373e-08
2437,50.45110834006606,7.073537631570454,4.160582851389471e-08
2438,56.71094313683632,6.973666811217464,4.24048461297491e-08
2439,29.436228424543227,7.577445335558405,3.933870459598595e-08
2440,21.803537501139772,7.814335015697673,3.8695299204153115e-08
2441,46.05182607279364,7.178911075002717,4.113298302648348e-08
2442,60.28258431780037,6.896718838185639,4.231189035184435e-08
2443,12.53091931293308,8.359194870469413,3.6389529015527764e-08
2444,62.272060853118475,6.865956369149923,4.242289961188632e-08
2445,69.82567499468473,6.748911822871438,4.280577660617752e-08
2446,47.48229344,7.127895877529535,4.159013776026643e-08
2447,8.827266147449087,8.693351555527265,3.582006935320549e-08
2448,70.00806372048429,6.769380403907131,4.402224357552527e-08
2449,48.402187610812184,7.111006601032748,4.1002850056027396e-08
2450,82.43448793296088,6.5743945737535405,4.38744786981041e-08
2451,79.81313997931582,6.6322830890479985,4.435371912094825e-08
2452,32.35023019081103,7.5042961465805424,3.928251928700283e-08
2453,35.79297150326341,7.422927556,4.08198698868942e-08
2454,72.75277243,6.712826195261157,4.3422997923832564e-08
2455,25.641639495106944,7.723677938224189,3.911744597170583e-08
2456,85.33355419413469,6.554649717221226,4.507727369451824e-08
2457,30.526122397821425,7.523095379934898,3.916110442014146e-08
2458,36.378706905823954,7.400334582070785,4.0385728467153415e-08
2459,22.551675864376715,7.8161893095217225,3.861908204755765e-08
2460,88.09962118,6.507126634199095,4.4226784684440864e-08
2461,82.48313518726891,6.564766026788238,4.424256769108154e-08
2462,22.18667870727444,7.847364239534003,3.861588408165265e-08
2463,88.86218442875881,6.497813603122092,4.44331255511816e-08
2464,28.728604042971053,7.605089970766774,3.910204208494556e-08
2465,51.56784484250972,7.051529574532397,4.185011166140631e-08
2466,59.735265179119786,6.900094671107556,4.271287873632546e-08
2467,71.56935346634472,6.719069441678198,4.383354563391062e-08
2468,12.857074876472234,8.342591109403408,3.704866987331575e-08
2469,89.69256318719468,6.495138989618876,4.46154982548471e-08
2470,71.81232580177398,6.717022394395685,4.3668877099718683e-08
2471,53.084944365370994,7.045771176116798,4.2067440072791824e-08
2472,41.567774945921315,7.2580075650031075,4.057057847639979e-08
2473,31.57263275910633,7.542213588,3.9896920660387905e-08
2474,15.140392810541972,8.181832925517078,3.7364446750568044e-08
2475,27.449777983939324,7.653797211655196,3.95519688798312e-08
2476,64.95849377339648,6.813092375069061,4.2299559412787534e-08
2477,40.972176023574406,7.281951977409829,4.035554285266595e-08
2478,47.26843794842489,7.139921625192273,4.070949089674585e-08
2479,12.515805197089794,8.366426085814874,3.6945135328972546e-08
2480,34.82198056953951,7.433933212172896,4.023104835314849e-08
2481,46.37910271795798,7.151383240724268,4.17585004339269e-08
2482,37.955370812741904,7.335254437689083,4.0330263858668175e-08
2483,89.86653704420361,6.509418018177781,4.4834129583012574e-08
2484,12.65868632566562,8.348721097166022,3.686967519631099e-08
2485,2.4762963950467345,10.283458788437187,2.534633616983755e-08
2486,25.983067667041254,7.673932095148198,3.860922560407889e-08
2487,14.81479766,8.199462582221921,3.735774204239442e-08
2488,87.84028315183684,6.538387912431374,4.461821947279434e-08
2489,59.58395915811839,6.887156598059289,4.267704612864057e-08
2490,5.821748025567901,9.141925731918422,3.310388649380936e-08
2491,2.6782783272516206,10.183389201074432,2.6663850057507255e-08
2492,21.31423185533301,7.904213253421488,3.846283971055256e-08
2493,32.962809794089836,7.479180519,4.001017206200834e-08
2494,79.65367634682387,6.625779719913483,4.334658554960433e-08
2495,21.004730311083282,7.889305951392582,3.816547087829108e-08
2496,30.10447007440383,7.563878690050414,3.958102783923101e-08
2497,24.053478707260037,7.767839827151758,3.8466881649375064e-08
2498,55.206447730829375,6.980278890191252,4.206751784034909e-08
2499,81.49283550867365,6.617749719691308,4.39800773788616e-08
2500,25.426878980618497,7.700209017213175,3.882589901655348e-08
2501,55.006535341231654,7.006573976522424,4.2023895905758836e-08
2502,30.33169033630161,7.576628097420616,3.940926319389196e-08
2503,73.88575727086412,6.708423881343068,4.353102069114808e-08
2504,48.28459808588124,7.118021455473883,4.1098827628286256e-08
2505,4.0977069783367535,9.572258503566497,3.0306702264005915e-08
2506,1.6806206900940273,10.97255327693417,2.11088214554926e-08
2507,32.05130392281861,7.484843105492402,3.949826594053698e-08
2508,69.68269565,6.777951799903803,4.333089668890559e-08
2509,75.73115927,6.665713262,4.345171266543925e-08
2510,48.09728740591557,7.117147878858274,4.067894594342777e-08
2511,39.588512210158285,7.314562068053787,3.993564893804991e-08
2512,55.56810507701242,6.979958450362649,4.1493203991756575e-08
2513,37.37592459344591,7.392009190101859,4.0333968689708415e-08
